id_contrato,id_inadimplencia,status_contrato,data da criação,tipo_inadimplencia,tipo_reincidencia_inadimplencia,valor_comunicado_inadimplencia,status_inadimplencia,id_imobiliaria,valor_indenizado,responsavel_inadimplencia,data_de_provisionamento,data_de_indenizacao_paga,biometria
133585,2867611,,20/03/2025,Inadimplência,2. Segunda,"R$ 54,25",Devedor,1819,"R$ 60,68",1584,19/05/2025,19/05/2025,sem biometria
281477,2850362,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 38,56",Devedor,1819,"R$ 43,10",2742,20/05/2025,20/05/2025,sem biometria
1530156,2856359,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 150,89",Concluido,1819,"R$ 168,70",2910,26/05/2025,26/05/2025,sem biometria
1414155,2837406,,20/03/2025,Inadimplência,2. Segunda,"R$ 101,55",Devedor,1819,"R$ 113,30",1145,16/07/2025,16/07/2025,sem biometria
995035,2787861,,20/03/2025,Inadimplência,2. Segunda,"R$ 879,57",Concluido,1819,"R$ 899,98",2583,16/04/2025,16/04/2025,sem biometria
281477,2850353,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 42,74",Devedor,1819,"R$ 47,77",2742,20/05/2025,20/05/2025,sem biometria
29585,2837313,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Devedor,1819,"R$ 51,67",2584,22/05/2025,22/05/2025,#N/A
29585,2837307,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 43,69",Devedor,1819,"R$ 48,87",2584,22/05/2025,22/05/2025,#N/A
1435989,2751697,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 2.012,82",Devedor,1819,"R$ 2.012,82",2959,4/4/2025,4/4/2025,sem biometria
1349961,2825860,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 48,17",Devedor,1819,"R$ 53,77",3071,12/5/2025,12/5/2025,sem biometria
575673,2803877,,20/03/2025,Inadimplência,2. Segunda,"R$ 78,01",Concluido,1819,"R$ 86,83",3224,30/04/2025,30/04/2025,sem biometria
569647,2893103,Cobrança,20/03/2025,Inadimplência,1. Primeira,"R$ 45,18",Concluído – Ressarcimento,1819,"R$ 51,00",2914,16/06/2025,16/06/2025,sem biometria
1812078,2825246,Cobrança,20/03/2025,Inadimplência,1. Primeira,"R$ 47,62",Concluido,1819,"R$ 52,50",1584,28/05/2025,28/05/2025,sem biometria
575673,2803766,,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Concluido,1819,"R$ 51,41",3224,30/04/2025,30/04/2025,sem biometria
216284,2825297,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 45,32",Concluido,1819,"R$ 50,61",1584,12/6/2025,12/6/2025,sem biometria
348052,2752402,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 30,00",Devedor,1819,"R$ 30,00",3068,30/04/2025,30/04/2025,sem biometria
1045773,2893175,,20/03/2025,Inadimplência,2. Segunda,"R$ 46,68",Devedor,1819,"R$ 52,73",1584,20/06/2025,20/06/2025,sem biometria
472146,2752421,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 49,99",Concluido,1819,"R$ 49,99",1584,14/04/2025,14/04/2025,sem biometria
472146,2752413,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Concluido,1819,"R$ 49,39",1584,7/4/2025,7/4/2025,sem biometria
1462198,2800147,,20/03/2025,Inadimplência,1. Primeira,"R$ 82,67",Concluído – Ressarcimento,1819,"R$ 92,78",2481,10/6/2025,10/6/2025,sem biometria
563878,2860047,,20/03/2025,Inadimplência,2. Segunda,"R$ 773,09",Concluido,1819,"R$ 864,06",2404,20/05/2025,20/05/2025,sem biometria
1378304,2752450,Cobrança,20/03/2025,Inadimplência,1. Primeira,"R$ 76,11",Concluido,1819,"R$ 84,18",1881,23/06/2025,23/06/2025,sem biometria
1189456,2757529,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 47,47",Devedor,1819,"R$ 53,20",2460,21/05/2025,21/05/2025,sem biometria
1794517,2825201,Cobrança,20/03/2025,Inadimplência,1. Primeira,"R$ 42,71",Devedor,1819,"R$ 47,93",2807,23/09/2025,23/09/2025,sem biometria
1716865,2813994,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 88,95",Concluído – Ressarcimento,1819,"R$ 99,00",2700,5/5/2025,5/5/2025,sem biometria
248216,2911260,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 3.334,26",Concluido,1819,"R$ 3.746,60",2910,9/6/2025,9/6/2025,sem biometria
248216,2911261,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 52,29",Concluido,1819,"R$ 58,76",2910,9/6/2025,9/6/2025,sem biometria
1648502,2825184,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 84,26",Devedor,1819,"R$ 94,06",2404,23/05/2025,23/05/2025,sem biometria
1029684,2907164,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 43,97",Devedor,1819,"R$ 49,41",2910,12/6/2025,12/6/2025,sem biometria
1010453,2757632,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 79,60",Concluido,1819,"R$ 87,49",3069,11/4/2025,11/4/2025,sem biometria
1154730,2769182,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 44,39",Acordo,1819,"R$ 49,35",1584,25/04/2025,25/04/2025,sem biometria
87307,2825660,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 86,14",Devedor,1819,"R$ 96,16",2895,13/05/2025,13/05/2025,sem biometria
1628546,2805932,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 50,33",Concluido,1819,"R$ 56,08",1584,5/5/2025,5/5/2025,sem biometria
1694485,2880677,Cobrança,20/03/2025,Inadimplência,1. Primeira,"R$ 46,09",Concluido,1819,"R$ 52,04",2700,16/06/2025,16/06/2025,sem biometria
1817599,2896984,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 237,93",Devedor,1819,"R$ 267,04",2213,10/6/2025,10/6/2025,sem biometria
1751196,2908171,Cobrança,20/03/2025,Inadimplência,1. Primeira,"R$ 88,56",Concluido,1819,"R$ 99,69",2481,13/06/2025,13/06/2025,sem biometria
1591686,2825433,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 469,02",Acordo,1819,"R$ 523,58",2777,6/6/2025,6/6/2025,sem biometria
1378317,2834624,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 45,45",Concluido,1819,"R$ 50,70",1667,20/05/2025,20/05/2025,sem biometria
919368,2897844,,20/03/2025,Inadimplência,2. Segunda,"R$ 46,68",Concluido,1819,"R$ 52,41",1584,5/6/2025,5/6/2025,sem biometria
281477,2850344,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 97,97",Devedor,1819,"R$ 109,50",2742,20/05/2025,20/05/2025,sem biometria
1646313,2856096,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,20",Concluído – Ressarcimento,1819,"R$ 51,98",3071,6/6/2025,6/6/2025,sem biometria
919368,2854493,,20/03/2025,Inadimplência,2. Segunda,"R$ 73,28",Concluido,1819,"R$ 81,97",1584,26/05/2025,26/05/2025,sem biometria
1678375,2825902,,20/03/2025,Inadimplência,2. Segunda,"R$ 46,57",Concluido,1819,"R$ 52,00",2914,9/5/2025,9/5/2025,sem biometria
1814343,2898799,,20/03/2025,Inadimplência,1. Primeira,"R$ 46,68",Concluído – Ressarcimento,1819,"R$ 52,70",2490,18/06/2025,18/06/2025,sem biometria
1814343,2898790,,20/03/2025,Inadimplência,1. Primeira,"R$ 49,69",Concluído – Ressarcimento,1819,"R$ 56,10",2490,18/06/2025,18/06/2025,sem biometria
1326264,2825109,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,06",Concluído – Ressarcimento,1819,"R$ 51,44",1584,12/6/2025,12/6/2025,sem biometria
1640627,2766757,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 42,54",Concluido,1819,"R$ 47,29",2700,3/6/2025,3/6/2025,sem biometria
1157496,2837092,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 83,53",Concluido,1819,"R$ 93,19",1643,9/6/2025,9/6/2025,sem biometria
361543,2825016,,20/03/2025,Inadimplência,2. Segunda,"R$ 1.777,33",Concluido,1819,"R$ 1.984,09",1558,3/6/2025,3/6/2025,sem biometria
1157496,2837138,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Concluido,1819,"R$ 51,53",1643,9/6/2025,9/6/2025,sem biometria
1157496,2837124,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Concluido,1819,"R$ 51,53",1643,9/6/2025,9/6/2025,sem biometria
444924,3051060,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 47,71",Concluído – Ressarcimento,1819,"R$ 54,38",3076,21/07/2025,21/07/2025,sem biometria
1249591,2757463,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 127,75",Concluido,1819,"R$ 137,88",1145,7/4/2025,7/4/2025,sem biometria
958808,2752400,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 42,50",Devedor,1819,"R$ 46,02",2404,7/4/2025,7/4/2025,sem biometria
1698494,2826250,Cobrança,20/03/2025,Inadimplência,1. Primeira,"R$ 43,86",Concluído – Ressarcimento,1819,"R$ 49,23",1145,26/05/2025,26/05/2025,sem biometria
1372891,2813132,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 47,08",Concluido,1819,"R$ 52,46",2914,2/5/2025,2/5/2025,sem biometria
1893435,2804321,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 47,98",Concluido,1819,"R$ 53,55",2739,7/5/2025,7/5/2025,sem biometria
575681,2761701,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 87,04",Devedor,1819,"R$ 96,16",1145,16/04/2025,16/04/2025,sem biometria
1295742,2815468,Cobrança,20/03/2025,Inadimplência,1. Primeira,"R$ 43,90",Concluído – Ressarcimento,1819,"R$ 49,23",2213,23/05/2025,23/05/2025,sem biometria
1814539,2876520,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 47,27",Devedor,1819,"R$ 52,97",1526,29/05/2025,29/05/2025,sem biometria
1583549,2825350,Cobrança,20/03/2025,Inadimplência,1. Primeira,"R$ 153,82",Concluído – Ressarcimento,1819,"R$ 172,64",2480,26/05/2025,26/05/2025,sem biometria
1833269,2805223,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 131,65",Acordo,1819,"R$ 147,27",2946,27/05/2025,27/05/2025,sem biometria
1480855,2825355,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 1.067,85",Concluido,1819,"R$ 1.192,08",1145,9/6/2025,9/6/2025,sem biometria
1729654,2752469,,20/03/2025,Inadimplência,1. Primeira,"R$ 44,96",Concluído – Ressarcimento,1819,"R$ 50,04",2739,29/04/2025,29/04/2025,sem biometria
1660663,2898104,Aberto,20/03/2025,Inadimplência,1. Primeira,"R$ 46,80",Concluído – Ressarcimento,1819,"R$ 52,84",1584,16/06/2025,16/06/2025,sem biometria
377067,2897018,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 50,16",Devedor,1819,"R$ 56,30",1584,25/07/2025,25/07/2025,sem biometria
1707443,2826312,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 43,16",Devedor,1819,"R$ 48,14",2842,23/05/2025,23/05/2025,sem biometria
1431988,2841569,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 78,75",Devedor,1819,"R$ 87,89",1584,15/09/2025,15/09/2025,sem biometria
1707443,2751804,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 2.146,19",Devedor,1819,"R$ 2.146,19",2842,4/4/2025,4/4/2025,sem biometria
556527,2778696,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Devedor,1819,"R$ 51,20",3078,6/5/2025,6/5/2025,sem biometria
556527,2778693,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Devedor,1819,"R$ 51,20",3078,6/5/2025,6/5/2025,sem biometria
556527,2778686,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 73,84",Devedor,1819,"R$ 81,87",3078,6/5/2025,6/5/2025,sem biometria
569647,2893101,Cobrança,20/03/2025,Inadimplência,1. Primeira,"R$ 117,19",Concluído – Ressarcimento,1819,"R$ 132,31",2914,16/06/2025,16/06/2025,sem biometria
377067,2897016,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 47,03",Devedor,1819,"R$ 52,78",1584,25/07/2025,25/07/2025,sem biometria
250725,2765634,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Concluido,1819,"R$ 51,20",2700,9/5/2025,9/5/2025,sem biometria
556527,2817832,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 445,09",Devedor,1819,"R$ 445,09",3078,13/05/2025,13/05/2025,sem biometria
556527,2778700,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Devedor,1819,"R$ 51,34",3078,6/5/2025,6/5/2025,sem biometria
1784603,2774001,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Devedor,1819,"R$ 51,84",2843,26/05/2025,26/05/2025,sem biometria
250725,2765605,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 45,71",Concluído – Ressarcimento,1819,"R$ 50,66",2700,9/5/2025,9/5/2025,sem biometria
1281507,2757509,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,36",Concluido,1819,"R$ 50,63",2807,9/4/2025,9/4/2025,sem biometria
1368378,2836517,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 43,76",Concluido,1819,"R$ 49,03",1584,4/6/2025,4/6/2025,sem biometria
1405376,2853977,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 46,19",Concluido,1819,"R$ 51,63",2583,4/6/2025,4/6/2025,sem biometria
1405376,2876512,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 47,80",Concluido,1819,"R$ 53,65",2583,6/6/2025,6/6/2025,sem biometria
1957621,2886784,,20/03/2025,Inadimplência,2. Segunda,"R$ 623,86",Devedor,1819,"R$ 698,93",2005,28/05/2025,28/05/2025,sem biometria
1957621,2762194,,20/03/2025,Inadimplência,1. Primeira,"R$ 48,18",Concluido,1819,"R$ 50,00",2005,14/04/2025,14/04/2025,sem biometria
426757,2766208,,20/03/2025,Inadimplência,2. Segunda,"R$ 92,97",Concluido,1819,"R$ 103,04",2842,2/5/2025,2/5/2025,sem biometria
1957621,2762186,,20/03/2025,Inadimplência,1. Primeira,"R$ 47,41",Concluido,1819,"R$ 50,82",2005,14/04/2025,14/04/2025,sem biometria
1938221,2770723,Cobrança,20/03/2025,Inadimplência,2. Segunda,"R$ 3.454,54",Devedor,1819,"R$ 3.454,54",1145,16/05/2025,16/05/2025,sem biometria
1286538,2814102,,20/03/2025,Inadimplência,2. Segunda,"R$ 45,11",Concluido,1819,"R$ 50,64",2732,10/6/2025,10/6/2025,sem biometria
856136,2759110,Cobrança,21/03/2025,Inadimplência,2. Segunda,"R$ 2.409,48",Concluido,1819,"R$ 2.664,08",1584,8/4/2025,8/4/2025,sem biometria
1814539,2876989,Cobrança,21/03/2025,Inadimplência,2. Segunda,"R$ 2.200,00",Devedor,1819,"R$ 2.464,73",1526,28/05/2025,28/05/2025,sem biometria
1784603,2777753,Cobrança,21/03/2025,Inadimplência,2. Segunda,"R$ 47,66",Devedor,1819,"R$ 47,66",2843,26/05/2025,26/05/2025,sem biometria
1189456,2821515,Cobrança,21/03/2025,Inadimplência,2. Segunda,"R$ 323,46",Concluído – Ressarcimento,1819,"R$ 323,46",2460,21/05/2025,21/05/2025,sem biometria
1372891,2813123,Cobrança,22/03/2025,Inadimplência,2. Segunda,"R$ 163,84",Concluido,1819,"R$ 163,84",2914,2/5/2025,2/5/2025,sem biometria
29585,2837303,Cobrança,23/03/2025,Inadimplência,2. Segunda,"R$ 53,84",Devedor,1819,"R$ 53,84",2584,22/05/2025,22/05/2025,#N/A
1480107,2836772,Cobrança,23/03/2025,Inadimplência,2. Segunda,"R$ 157,34",Devedor,1819,"R$ 157,34",437,22/05/2025,22/05/2025,sem biometria
1636989,2907607,,23/03/2025,Inadimplência,2. Segunda,"R$ 133,50",Devedor,1819,"R$ 133,50",2582,2/7/2025,2/7/2025,sem biometria
575681,2763714,Cobrança,23/03/2025,Inadimplência,2. Segunda,"R$ 474,00",Devedor,1819,"R$ 474,00",1145,17/04/2025,17/04/2025,sem biometria
524642,2894570,Cobrança,24/03/2025,Inadimplência,2. Segunda,"R$ 6.544,04",Concluido,1819,"R$ 7.305,33",2904,26/05/2025,26/05/2025,sem biometria
1369304,2823733,,24/03/2025,Inadimplência,2. Segunda,"R$ 2.668,56",Devedor,1819,"R$ 2.938,28",2404,12/6/2025,12/6/2025,sem biometria
1295742,2816734,Cobrança,25/03/2025,Inadimplência,1. Primeira,"R$ 178,22",Concluído – Ressarcimento,1819,"R$ 178,22",2213,23/05/2025,23/05/2025,sem biometria
2045899,2818046,Cobrança,25/03/2025,Inadimplência,2. Segunda,"R$ 1.784,27",Devedor,1819,"R$ 1.971,76",3069,11/7/2025,11/7/2025,sem biometria
281477,2850338,Cobrança,25/03/2025,Inadimplência,2. Segunda,"R$ 1.747,77",Devedor,1819,"R$ 1.922,55",2742,4/6/2025,4/6/2025,sem biometria
1091342,2826368,Cobrança,25/03/2025,Inadimplência,2. Segunda,"R$ 1.350,00",Devedor,1819,"R$ 1.503,45",2479,9/5/2025,9/5/2025,sem biometria
1707443,2767067,Cobrança,26/03/2025,Inadimplência,2. Segunda,"R$ 2.850,00",Devedor,1819,"R$ 2.850,00",2842,12/5/2025,12/5/2025,sem biometria
1814539,2767129,Cobrança,26/03/2025,Inadimplência,2. Segunda,"R$ 3.300,00",Devedor,1819,"R$ 3.300,00",1526,30/04/2025,30/04/2025,sem biometria
1792688,2818004,Cobrança,26/03/2025,Inadimplência,1. Primeira,"R$ 1.209,41",Concluido,1819,"R$ 1.349,37",2742,3/6/2025,3/6/2025,sem biometria
1948205,2790561,Cobrança,26/03/2025,Inadimplência,1. Primeira,"R$ 1.858,00",Devedor,1819,"R$ 2.008,20",1145,12/5/2025,12/5/2025,sem biometria
1542951,2767090,Cobrança,26/03/2025,Inadimplência,2. Segunda,"R$ 2.352,60",Devedor,1819,"R$ 2.352,60",437,25/07/2025,25/07/2025,sem biometria
615078,2928429,Aberto,26/03/2025,Inadimplência,1. Primeira,"R$ 292,73",Concluído – Ressarcimento,1819,"R$ 292,73",1667,26/06/2025,26/06/2025,sem biometria
1830412,2869848,,26/03/2025,Inadimplência,2. Segunda,"R$ 58,00",Concluido,1819,"R$ 58,00",3071,6/6/2025,6/6/2025,sem biometria
1480107,2788133,Cobrança,27/03/2025,Inadimplência,2. Segunda,"R$ 1.677,92",Devedor,1819,"R$ 1.869,26",437,8/5/2025,8/5/2025,sem biometria
29585,2806035,Cobrança,28/03/2025,Inadimplência,2. Segunda,"R$ 1.860,45",Devedor,1819,"R$ 2.062,00",2584,23/04/2025,23/04/2025,#N/A
2102882,2975327,Cobrança,28/03/2025,Inadimplência,1. Primeira,"R$ 181,18",Concluído – Ressarcimento,1819,"R$ 181,18",2481,14/07/2025,14/07/2025,sem biometria
1833698,2934902,,30/03/2025,Inadimplência,2. Segunda,"R$ 145,73",Devedor,1819,"R$ 145,73",2946,28/07/2025,28/07/2025,sem biometria
1591878,2898720,Cobrança,30/03/2025,Inadimplência,2. Segunda,"R$ 15,99",Concluido,1819,"R$ 17,90",2740,10/6/2025,10/6/2025,sem biometria
1189456,2816180,Cobrança,30/03/2025,Inadimplência,2. Segunda,"R$ 2.300,00",Devedor,1819,"R$ 2.569,87",2460,21/05/2025,21/05/2025,sem biometria
1386131,2929382,Cobrança,30/03/2025,Inadimplência,3. Saída,"R$ 1.745,94",Devedor,1819,"R$ 1.920,53",3071,18/06/2025,18/06/2025,sem biometria
1091342,2840313,Cobrança,31/03/2025,Inadimplência,2. Segunda,"R$ 102,57",Devedor,1819,"R$ 114,02",2479,12/5/2025,12/5/2025,sem biometria
1795826,2897978,Aberto,31/03/2025,Inadimplência,1. Primeira,"R$ 66,36",Concluído – Ressarcimento,1819,"R$ 74,68",2880,15/07/2025,15/07/2025,sem biometria
332358,2894693,Cobrança,31/03/2025,Inadimplência,2. Segunda,"R$ 91,51",Concluido,1819,"R$ 102,37",2880,26/05/2025,10/6/2025,sem biometria
2126708,2897444,,31/03/2025,Inadimplência,1. Primeira,"R$ 1.035,06",Devedor,1819,"R$ 1.035,06",2865,22/07/2025,22/07/2025,sem biometria
1591878,2898728,Cobrança,31/03/2025,Inadimplência,2. Segunda,"R$ 44,86",Concluido,1819,"R$ 50,20",2740,10/6/2025,10/6/2025,sem biometria
1480107,2786251,Cobrança,31/03/2025,Inadimplência,2. Segunda,"R$ 130,13",Devedor,1819,"R$ 145,09",437,15/05/2025,15/05/2025,sem biometria
1636989,2876417,,31/03/2025,Inadimplência,2. Segunda,"R$ 95,78",Devedor,1819,"R$ 106,92",2582,27/05/2025,27/05/2025,sem biometria
1591878,2898699,Cobrança,31/03/2025,Inadimplência,2. Segunda,"R$ 95,75",Concluido,1819,"R$ 107,15",2740,10/6/2025,10/6/2025,sem biometria
1226610,2762320,Cobrança,1/4/2025,Inadimplência,2. Segunda,"R$ 110,00",Custas cobrança judicial,1819,"R$ 110,00",3115,1/4/2025,1/4/2025,sem biometria
1646313,2813318,Cobrança,1/4/2025,Inadimplência,2. Segunda,"R$ 1.000,00",Concluido,1819,"R$ 1.107,67",3071,7/5/2025,7/5/2025,sem biometria
1606159,2783083,Cobrança,1/4/2025,Inadimplência,2. Segunda,"R$ 2.127,74",Devedor,1819,"R$ 2.127,14",1690,30/05/2025,30/05/2025,sem biometria
2257679,2855456,Cobrança,1/4/2025,Inadimplência,1. Primeira,"R$ 1.314,36",Concluido,1819,"R$ 1.472,08",2894,3/6/2025,3/6/2025,sem biometria
1435989,2826418,Cobrança,1/4/2025,Inadimplência,2. Segunda,"R$ 2.304,72",Devedor,1819,"R$ 2.562,85",2959,7/5/2025,7/5/2025,sem biometria
1542951,2824341,Cobrança,1/4/2025,Inadimplência,2. Segunda,"R$ 1.667,10",Devedor,1819,"R$ 1.857,10",437,13/05/2025,13/05/2025,sem biometria
1957621,2824520,,1/4/2025,Inadimplência,2. Segunda,"R$ 2.100,00",Devedor,1819,"R$ 2.349,90",2005,29/05/2025,29/05/2025,sem biometria
1819781,2794775,,2/4/2025,Inadimplência,2. Segunda,"R$ 904,20",Devedor,1819,"R$ 935,00",2584,29/04/2025,29/04/2025,sem biometria
1542951,2752110,Cobrança,2/4/2025,Inadimplência,2. Segunda,"R$ 110,00",Custas cobrança judicial,1819,"R$ 110,00",437,2/4/2025,2/4/2025,sem biometria
1435989,2899040,Cobrança,2/4/2025,Inadimplência,2. Segunda,"R$ 32,48",Devedor,1819,"R$ 32,48",2959,10/6/2025,10/6/2025,sem biometria
1372891,2820958,Cobrança,2/4/2025,Inadimplência,2. Segunda,"R$ 163,98",Concluido,1819,"R$ 163,98",2914,23/05/2025,23/05/2025,sem biometria
1729654,2794293,,3/4/2025,Inadimplência,1. Primeira,"R$ 332,83",Concluído – Ressarcimento,1819,"R$ 332,83",2739,7/5/2025,7/5/2025,sem biometria
1386131,2930513,Cobrança,3/4/2025,Inadimplência,3. Saída,"R$ 459,66",Devedor,1819,"R$ 459,66",3071,15/08/2025,15/08/2025,sem biometria
1386131,2803015,Cobrança,3/4/2025,Inadimplência,3. Saída,"R$ 540,59",Devedor,1819,"R$ 540,59",3071,3/6/2025,3/6/2025,sem biometria
1179971,2854201,Cobrança,3/4/2025,Inadimplência,2. Segunda,"R$ 1.432,70",Devedor,1819,"R$ 1.595,07",1526,26/05/2025,26/05/2025,sem biometria
1628546,2805952,Cobrança,3/4/2025,Inadimplência,2. Segunda,"R$ 170,47",Concluido,1819,"R$ 170,47",1584,9/5/2025,9/5/2025,sem biometria
1386131,2901617,Cobrança,3/4/2025,Inadimplência,3. Saída,"R$ 6.213,89",Devedor,1819,"R$ 6.213,89",3071,5/6/2025,5/6/2025,sem biometria
1378317,2834618,Cobrança,3/4/2025,Inadimplência,2. Segunda,"R$ 321,08",Concluido,1819,"R$ 321,08",1667,15/05/2025,15/05/2025,sem biometria
1145493,2852154,Cobrança,3/4/2025,Inadimplência,2. Segunda,"R$ 1.359,77",Devedor,1819,"R$ 1.388,65",2841,29/05/2025,29/05/2025,sem biometria
1912065,3048122,,3/4/2025,Inadimplência,2. Segunda,"R$ 25,69",Devedor,1819,"R$ 29,59",3069,7/8/2025,7/8/2025,sem biometria
1386131,2785939,Cobrança,3/4/2025,Inadimplência,3. Saída,"R$ 260,00",Devedor,1819,"R$ 260,00",3071,15/08/2025,15/08/2025,sem biometria
556527,2837272,Cobrança,4/4/2025,Inadimplência,2. Segunda,"R$ 200,21",Devedor,1819,"R$ 200,21",3078,20/05/2025,20/05/2025,sem biometria
1707443,2855630,Cobrança,4/4/2025,Inadimplência,2. Segunda,"R$ 5.700,00",Concluído – Caução,1819,"R$ 5.700,00",2842,12/5/2025,12/5/2025,sem biometria
2383305,2941821,Cobrança,4/4/2025,Inadimplência,1. Primeira,"R$ 113,74",Concluido,1819,"R$ 113,74",2583,30/06/2025,30/06/2025,sem biometria
1606159,2858493,Cobrança,4/4/2025,Inadimplência,2. Segunda,"R$ 2.718,56",Devedor,1819,"R$ 2.889,09",1690,17/06/2025,17/06/2025,sem biometria
1912065,2901109,,4/4/2025,Inadimplência,2. Segunda,"R$ 1.245,98",Devedor,1819,"R$ 1.370,58",3069,23/06/2025,23/06/2025,sem biometria
2339559,2852235,,4/4/2025,Inadimplência,1. Primeira,"R$ 1.832,79",Concluido,1819,"R$ 2.050,28",2582,29/05/2025,29/05/2025,sem biometria
394698,2855917,Cobrança,4/4/2025,Inadimplência,2. Segunda,"R$ 764,47",Concluido,1819,"R$ 840,91",1844,18/06/2025,18/06/2025,sem biometria
1136166,2836801,Cobrança,5/4/2025,Inadimplência,2. Segunda,"R$ 1.500,00",Concluido,1819,"R$ 1.650,00",2480,9/6/2025,9/6/2025,sem biometria
1908026,2851801,Cobrança,5/4/2025,Inadimplência,1. Primeira,"R$ 1.981,41",Concluido,1819,"R$ 2.187,19",2698,29/05/2025,29/05/2025,sem biometria
143746,3077251,Cobrança,5/4/2025,Inadimplência,2. Segunda,"R$ 250,70",Devedor,1819,"R$ 250,70",2404,15/09/2025,15/09/2025,sem biometria
1414155,2837447,,5/4/2025,Inadimplência,2. Segunda,"R$ 1.225,42",Devedor,1819,"R$ 1.363,89",1145,3/6/2025,3/6/2025,sem biometria
958808,2851734,Cobrança,6/4/2025,Inadimplência,2. Segunda,"R$ 3.267,07",Devedor,1819,"R$ 3.590,91",2404,15/05/2025,15/05/2025,sem biometria
1799152,2909222,Cobrança,7/4/2025,Inadimplência,3. Saída,"R$ 2.314,73",Acordo,1819,"R$ 2.516,70",2206,10/9/2025,10/9/2025,sem biometria
1278859,3115207,Cobrança,7/4/2025,Inadimplência,2. Segunda,"R$ 194,81",Acordo,1819,"R$ 194,81",2740,11/8/2025,11/8/2025,sem biometria
546840,2797765,,7/4/2025,Inadimplência,2. Segunda,"R$ 28,41",Devedor,1819,"R$ 28,41",653,25/04/2025,25/04/2025,sem biometria
1368378,2880593,Cobrança,7/4/2025,Inadimplência,2. Segunda,"R$ 167,83",Concluido,1819,"R$ 167,83",1584,4/6/2025,4/6/2025,sem biometria
